region,solar_day,distance_px,n_pixels,nbart_blue,nbart_green,nbart_red,nbart_red_edge_1,nbart_red_edge_2,nbart_red_edge_3,nbart_nir_1,nbart_nir_2,nbart_swir_2,nbart_swir_3
wet_tropics,2024-01-23,4,7435,1.9651162790697674,1.556159420289855,2.49290780141844,1.4112388250319285,0.9604838709677419,0.9152383920224368,0.903501029714622,0.9017781541066893,1.1724818959842,1.8597972972972974
wet_tropics,2024-01-23,5,8245,1.7994186046511629,1.4855072463768115,2.2375886524822697,1.355044699872286,0.9770161290322581,0.9351822997818635,0.9282141806413651,0.9232289020604008,1.1579986833443054,1.7432432432432432
wet_tropics,2024-01-23,6,6166,1.7034883720930232,1.4501811594202898,2.1347517730496453,1.3218390804597702,0.9858870967741935,0.9493611717045809,0.9429243895263313,0.9414338131526955,1.1652402896642529,1.6739864864864864
wet_tropics,2024-01-23,7,5549,1.6395348837209303,1.4166666666666667,2.0354609929078014,1.3065134099616857,0.994758064516129,0.9679027734496728,0.9635186819652839,0.9582274908269828,1.1678736010533246,1.635135135135135
wet_tropics,2024-01-23,8,5971,1.5843023255813953,1.3858695652173914,1.9397163120567376,1.2848020434227332,1.0052419354838709,0.9859769398566531,0.9838187702265372,0.9791137454134914,1.174456879526004,1.589527027027027
wet_tropics,2024-01-23,9,5221,1.5319767441860466,1.3478260869565217,1.8404255319148937,1.2503192848020435,1.0120967741935485,0.992209411031474,0.9888202412474257,0.9850409257691222,1.1698485845951283,1.5388513513513513
wet_tropics,2024-01-23,10,4899,1.4825581395348837,1.315217391304348,1.7695035460992907,1.2183908045977012,1.0173387096774194,0.9981302586475538,0.9961753456899088,0.9932260795935648,1.1685319289005924,1.4983108108108107
wet_tropics,2024-01-23,11,3745,1.441860465116279,1.2844202898550725,1.7163120567375887,1.1915708812260537,1.0181451612903225,0.9987535057650359,0.9970579582230068,0.9943550663279707,1.1553653719552337,1.4577702702702702
wet_tropics,2024-01-23,12,3396,1.4156976744186047,1.272644927536232,1.6595744680851063,1.1883780332056195,1.0252016129032258,1.0024929884699283,1.0067666960870845,1.0025402201524132,1.1603028308097432,1.4265202702702702
wet_tropics,2024-02-07,1,4892,1.950268817204301,1.5766550522648084,2.3697604790419162,1.4229813664596274,0.9012241452089489,0.8454866688082235,0.851093316907915,0.8367799113737076,1.1973941368078176,1.75748031496063
wet_tropics,2024-02-07,2,4662,1.706989247311828,1.4459930313588851,2.067365269461078,1.3881987577639752,0.9071338117349093,0.8615483456472856,0.862026485987065,0.8580502215657312,1.193485342019544,1.7102362204724408
wet_tropics,2024-02-07,3,5749,1.5134408602150538,1.3397212543554007,1.8083832335329342,1.2944099378881988,0.9168425495989869,0.879537423707035,0.8758854327071143,0.8735598227474151,1.1452768729641694,1.568503937007874
wet_tropics,2024-02-07,4,5501,1.35752688172043,1.2421602787456445,1.5538922155688624,1.2322981366459627,0.9244406922752216,0.8907805974943784,0.8912842623960578,0.8927621861152142,1.0990228013029315,1.4330708661417322
wet_tropics,2024-02-07,5,6680,1.2338709677419355,1.156794425087108,1.3622754491017963,1.1540372670807453,0.9320388349514563,0.9013813042081593,0.9026793963658762,0.9047267355982275,1.0661237785016286,1.294488188976378
wet_tropics,2024-02-07,6,5544,1.174731182795699,1.1184668989547037,1.248502994011976,1.11055900621118,0.9421696918531026,0.9174429810472213,0.9180782260548198,0.91698670605613,1.0449511400651466,1.226771653543307
wet_tropics,2024-02-07,7,5470,1.1330645161290323,1.078397212543554,1.1916167664670658,1.0857142857142856,0.9506120726044744,0.9278830709926116,0.9276255004619649,0.9254062038404727,1.0254071661237785,1.1700787401574804
wet_tropics,2024-02-07,8,6397,1.0806451612903225,1.0348432055749128,1.122754491017964,1.0571428571428572,0.9535669058674546,0.9347895920334083,0.9353249153064367,0.9341211225997046,1.0110749185667753,1.1149606299212598
wet_tropics,2024-02-07,9,6336,1.0564516129032258,1.0226480836236933,1.098802395209581,1.049689440993789,0.9582102152807092,0.9428204304529393,0.9427163535571297,0.941506646971935,1.013029315960912,1.0960629921259843
wet_tropics,2024-02-07,10,6631,1.0268817204301075,0.9912891986062717,1.0449101796407185,1.031055900621118,0.9603208104685521,0.9479601670414392,0.9482599322451494,0.9494830132939439,1.0,1.0645669291338582
wet_tropics,2024-02-07,11,5630,1.0026881720430108,0.9790940766550522,1.0239520958083832,1.0211180124223602,0.960953989024905,0.9484420173466109,0.9522636279642747,0.9515509601181684,0.9915309446254071,1.0346456692913386
wet_tropics,2024-02-07,12,5475,0.967741935483871,0.9634146341463414,1.0,1.0124223602484472,0.9636977627691009,0.951814969482814,0.9556513704958424,0.9539143279172821,0.9830618892508143,1.0062992125984251
wet_tropics,2024-02-12,1,7343,1.5936305732484077,1.3932702418506835,1.5566037735849056,1.2757685352622061,0.9669517884914464,0.9323511725796753,0.9281277728482697,0.918141592920354,1.0147643384440659,1.1724137931034482
wet_tropics,2024-02-12,2,5333,1.5719745222929937,1.3732912723449,1.5215633423180592,1.2784810126582278,0.9774494556765163,0.94167167769092,0.9370008873114463,0.9280973451327433,1.0119250425894377,1.165948275862069
wet_tropics,2024-02-12,3,5380,1.5305732484076433,1.352260778128286,1.4892183288409704,1.2603978300180831,0.9825038880248833,0.9503908598917619,0.9426205264714581,0.9350110619469026,1.0,1.1508620689655173
wet_tropics,2024-02-12,4,4244,1.4904458598726114,1.3280757097791798,1.45822102425876,1.2504520795660037,0.9867807153965785,0.9523451593505713,0.9463176574977817,0.9383296460176991,0.9926178307779671,1.1314655172413792
wet_tropics,2024-02-12,5,4318,1.4458598726114649,1.2996845425867507,1.412398921832884,1.22875226039783,0.9852255054432348,0.9521948286229706,0.9461697722567288,0.9392975663716814,0.9852356615559341,1.1136853448275863
wet_tropics,2024-02-12,6,3064,1.4,1.2681388012618298,1.3787061994609164,1.202983725135624,0.9793934681181959,0.9485868911605532,0.9436557231588287,0.9398506637168141,0.9789892106757524,1.0959051724137931
wet_tropics,2024-02-12,7,2744,1.3770700636942674,1.252365930599369,1.3450134770889488,1.18625678119349,0.9766718506998445,0.9508418520745641,0.9451345755693582,0.9431692477876106,0.9735945485519591,1.0894396551724137
wet_tropics,2024-02-12,8,2949,1.3579617834394904,1.23869610935857,1.3194070080862534,1.1772151898734178,0.9755054432348367,0.955201443174985,0.9479443951493641,0.9457964601769911,0.97671777399205,1.0991379310344827
wet_tropics,2024-02-12,9,2733,1.3350318471337579,1.2197686645636172,1.2924528301886793,1.1654611211573236,0.9747278382581649,0.9509921828021648,0.9479443951493641,0.9452433628318584,0.9772856331629756,1.0948275862068966
wet_tropics,2024-02-12,10,2643,1.310828025477707,1.2113564668769716,1.2762803234501348,1.1645569620253164,0.9751166407465007,0.9527961515333734,0.9500147885241053,0.9480088495575221,0.9789892106757524,1.0905172413793103
wet_tropics,2024-02-12,11,2108,1.2764331210191082,1.18664563617245,1.2425876010781671,1.1446654611211573,0.9733670295489891,0.9515935057125676,0.9473528541851524,0.9455199115044248,0.9787052810902896,1.0786637931034482
wet_tropics,2024-02-12,12,1995,1.2573248407643312,1.1703470031545742,1.2291105121293802,1.1374321880650995,0.9716174183514774,0.949789536981359,0.9497190180419994,0.9444137168141593,0.9806927881885292,1.0786637931034482
arid_control,2024-01-03,1,7817,1.2749169435215948,1.2225237449118047,1.1395474137931034,1.1233859397417503,1.1137931034482758,1.1106639839034205,1.1015810276679843,1.095638867635807,1.0099502487562189,1.0228077074321666
arid_control,2024-01-03,2,6262,1.2317275747508305,1.1967435549525103,1.130926724137931,1.1195600191296031,1.1081896551724137,1.1038229376257545,1.0861660079051383,1.0883703136954859,1.009639303482587,1.0228077074321666
arid_control,2024-01-03,3,6505,1.1985049833887043,1.177069199457259,1.1271551724137931,1.117168818747011,1.1047413793103449,1.0973843058350101,1.0766798418972332,1.0814843152257076,1.011504975124378,1.0259535981124657
arid_control,2024-01-03,4,5032,1.1644518272425248,1.149932157394844,1.1144935344827587,1.1080822572931612,1.0956896551724138,1.0901408450704226,1.0681818181818181,1.0757459831675593,1.0143034825870647,1.0271333071175777
arid_control,2024-01-03,5,5087,1.1362126245847175,1.1289009497964722,1.103448275862069,1.0956480153036825,1.0883620689655173,1.082897384305835,1.058102766798419,1.0692425401683243,1.0149253731343284,1.027526543452615
arid_control,2024-01-03,6,3471,1.1129568106312293,1.1112618724559022,1.0894396551724137,1.0851267336202775,1.0797413793103448,1.0728370221327967,1.050592885375494,1.060061208875287,1.0133706467661692,1.0271333071175777
arid_control,2024-01-03,7,2927,1.0971760797342194,1.0929443690637721,1.0759698275862069,1.0779531324725011,1.071551724137931,1.0668008048289739,1.0450592885375494,1.055470543228768,1.0149253731343284,1.0267400707825403
arid_control,2024-01-03,8,2990,1.079734219269103,1.0786974219810042,1.0657327586206897,1.0645624103299856,1.0599137931034484,1.055533199195171,1.0379446640316206,1.046671767406274,1.0149253731343284,1.022021234762092
arid_control,2024-01-03,9,2500,1.0622923588039868,1.0593622795115332,1.0533405172413792,1.0526064084170252,1.0474137931034482,1.0458752515090544,1.0292490118577076,1.0411247130833972,1.0149253731343284,1.022021234762092
arid_control,2024-01-03,10,2228,1.0419435215946844,1.0390094979647218,1.0344827586206897,1.0346724055475849,1.0338362068965516,1.029175050301811,1.0252964426877471,1.0254399387911246,1.0055970149253732,1.011010617381046
arid_control,2024-01-03,11,1693,1.0307308970099667,1.0264586160108549,1.0237068965517242,1.024390243902439,1.0237068965517242,1.0237424547283702,1.0154150197628458,1.019892884468248,0.9978233830845771,1.0051120723554856
arid_control,2024-01-03,12,1479,1.021594684385382,1.019674355495251,1.0204741379310345,1.0200860832137733,1.0155172413793103,1.014486921529175,1.0102766798418972,1.013389441469013,0.9953358208955224,0.9988202909948879
arid_control,2024-01-08,1,6039,2.66974358974359,2.1228346456692915,1.772332506203474,1.5817593092282785,1.4080252479711453,1.3320972393901938,1.4269199009083402,1.2899499422410474,1.1945564516129032,1.2906815020862308
arid_control,2024-01-08,2,5239,2.2482051282051283,1.831496062992126,1.5570719602977667,1.4392876416621694,1.2993688007213706,1.2443345694272765,1.2737407101568952,1.2056218713900655,1.1169354838709677,1.2118683356513675
arid_control,2024-01-08,3,6135,1.9712820512820513,1.637007874015748,1.433002481389578,1.305990286022666,1.212804328223625,1.165636588380717,1.1812551610239472,1.1417019638043897,1.0665322580645162,1.1312007417709782
arid_control,2024-01-08,4,5349,1.7528205128205128,1.4984251968503937,1.3281637717121588,1.2423097679438748,1.1568981064021642,1.122785331685208,1.1131296449215524,1.1016557566422795,1.0359543010752688,1.0987482614742698
arid_control,2024-01-08,5,5933,1.5928205128205128,1.3818897637795275,1.2450372208436724,1.1689152725310308,1.1257889990982868,1.092707045735476,1.0850536746490504,1.0820177127454755,1.0144489247311828,1.066759388038943
arid_control,2024-01-08,6,4465,1.4779487179487178,1.3078740157480315,1.2034739454094292,1.1419320021586616,1.1018935978358881,1.0791100123609394,1.064822460776218,1.0604543704274163,0.9949596774193549,1.0477515067222996
arid_control,2024-01-08,7,4035,1.3702564102564103,1.225984251968504,1.1352357320099256,1.1068537506745817,1.0676284941388638,1.0585084466419448,1.0350949628406276,1.0342703118983443,0.9838709677419355,1.0366249420491422
arid_control,2024-01-08,8,4191,1.3005128205128205,1.184251968503937,1.1079404466501241,1.074473826227739,1.0401262398557258,1.0317264112072517,1.0210569777043765,1.0192529842125528,0.9751344086021505,1.0231803430690773
arid_control,2024-01-08,9,3567,1.1712820512820512,1.0937007874015747,1.0403225806451613,1.0151106314085268,1.003155996393147,0.9938195302843016,0.9822460776218002,0.9845976126299576,0.9314516129032258,0.9531757070004636
arid_control,2024-01-08,10,3346,1.1087179487179488,1.0539370078740158,1.0080645161290323,0.9913653534808419,0.9790351668169522,0.9686856201071281,0.9601568951279934,0.9587986137851366,0.9191868279569892,0.9327770050996754
arid_control,2024-01-08,11,2674,1.0625641025641026,1.022047244094488,0.9869727047146402,0.9708580679978414,0.9603246167718665,0.9468479604449939,0.9380677126341866,0.9437812860993454,0.8941532258064516,0.9130737134909597
arid_control,2024-01-08,12,2538,1.0333333333333334,1.0023622047244094,0.9720843672456576,0.949271451699946,0.9497294860234445,0.9408735063864854,0.93476465730801,0.9408933384674625,0.8904569892473119,0.9042651831247103
arid_control,2024-01-13,1,5587,1.5285412262156448,1.256269592476489,1.0744744744744745,1.0438034188034189,1.0365275142314991,1.029193899782135,1.0832238282961015,1.0182496889257568,0.9133964817320703,0.8931788931788932
arid_control,2024-01-13,2,3863,1.1691331923890063,1.0932601880877744,1.0114114114114114,1.0048076923076923,1.0113851992409868,1.006971677559913,1.0543144984669295,1.0016590626296142,0.9191474966170501,0.9009009009009009
arid_control,2024-01-13,3,4085,1.0771670190274842,1.0211598746081505,0.9627627627627627,0.9786324786324786,0.9981024667931688,0.9930283224400871,0.9903635567236093,0.984653670676068,0.9181326116373477,0.8914628914628915
arid_control,2024-01-13,4,3651,1.0285412262156448,0.9866771159874608,0.9375375375375375,0.9631410256410257,0.9867172675521821,0.9877995642701525,0.9684625492772667,0.9809207797594359,0.9198240866035182,0.8987558987558988
arid_control,2024-01-13,5,4329,1.0116279069767442,0.981974921630094,0.9405405405405406,0.9700854700854701,1.0004743833017078,1.0004357298474946,0.9877354358300482,0.9979261717129821,0.9330175913396481,0.9081939081939082
arid_control,2024-01-13,6,3459,1.0443974630021142,1.0219435736677116,0.9771771771771772,0.999465811965812,1.0251423149905123,1.0274509803921568,1.0249671484888305,1.021153048527582,0.9570365358592693,0.939081939081939
arid_control,2024-01-13,7,3286,1.059725158562368,1.0384012539184952,0.9933933933933934,1.0104166666666667,1.03842504743833,1.0396514161220043,1.0429259745948314,1.030692658647864,0.9675236806495264,0.9472329472329473
arid_control,2024-01-13,8,3639,1.0644820295983086,1.0399686520376175,0.996996996996997,1.0229700854700854,1.051707779886148,1.0492374727668845,1.0420499342969776,1.046038987971796,0.9753044654939107,0.9558129558129558
arid_control,2024-01-13,9,3414,1.0443974630021142,1.0289968652037618,0.9990990990990991,1.0178952991452992,1.0526565464895636,1.054248366013072,1.0486202365308803,1.0543343011198674,0.979702300405954,0.9570999570999571
arid_control,2024-01-13,10,3262,1.0243128964059196,1.0180250783699059,0.9885885885885886,1.0106837606837606,1.0552656546489563,1.0562091503267974,1.0494962768287341,1.056408129406885,0.9810554803788903,0.9506649506649507
arid_control,2024-01-13,11,2547,1.0158562367864694,1.0164576802507836,0.984984984984985,1.0138888888888888,1.060721062618596,1.0671023965141613,1.0565045992115638,1.0659477395271673,0.9769959404600812,0.9450879450879451
arid_control,2024-01-13,12,2356,1.0306553911205074,1.031347962382445,0.9996996996996997,1.0184294871794872,1.0633301707779885,1.0708061002178648,1.066360052562418,1.0694732476150974,0.9780108254397835,0.9485199485199485
arid_control,2024-01-25,1,8666,1.325056433408578,1.2159468438538206,1.0827205882352942,1.0592632140950347,1.0764872521246458,1.0797895659798333,1.0703862660944206,1.0639175257731959,0.9319858838626884,0.9611730689797604
arid_control,2024-01-25,2,7795,1.2381489841986455,1.1553156146179402,1.048406862745098,1.03737319807795,1.060434372049103,1.0670758439281016,1.0493562231759657,1.0527835051546393,0.9223612447866538,0.9541511771995044
arid_control,2024-01-25,3,8598,1.162528216704289,1.0996677740863787,1.0165441176470589,1.00854244527496,1.0325779036827196,1.0429636124506796,1.0278969957081545,1.03340206185567,0.9162656400384985,0.9405204460966543
arid_control,2024-01-25,4,7251,1.1252821670428894,1.0764119601328903,1.0104166666666667,1.003737319807795,1.0297450424929178,1.0377027619465147,1.027038626609442,1.0296907216494846,0.9258902791145333,0.9475423378769103
arid_control,2024-01-25,5,7583,1.108352144469526,1.0722591362126246,1.0189950980392157,1.00640683395622,1.0269121813031161,1.0337571240683912,1.0321888412017168,1.0321649484536082,0.9425729868463266,0.9582817017761256
arid_control,2024-01-25,6,5498,1.090293453724605,1.0651993355481728,1.022671568627451,1.0106780565937,1.024787535410765,1.0317843051293292,1.0360515021459227,1.0309278350515463,0.9563683028553096,0.9690210656753407
arid_control,2024-01-25,7,4720,1.082392776523702,1.063953488372093,1.0281862745098038,1.0157501334757075,1.0236071765816808,1.0324419114423498,1.0326180257510729,1.0307216494845362,0.9687199230028873,0.9805865344898802
arid_control,2024-01-25,8,4856,1.0739277652370203,1.06312292358804,1.0379901960784315,1.0224239188467699,1.0297450424929178,1.0363875493204735,1.0399141630901287,1.0371134020618558,0.9834777029194739,0.9954564229657167
arid_control,2024-01-25,9,4108,1.062076749435666,1.058139534883721,1.0343137254901962,1.0224239188467699,1.0285646836638338,1.0350723366944323,1.0401287553648069,1.0381443298969073,0.9871671478986205,1.0008261049153242
arid_control,2024-01-25,10,3813,1.0462753950338601,1.0440199335548173,1.0251225490196079,1.015483182060865,1.0212464589235128,1.0276194651468653,1.0321888412017168,1.02680412371134,0.9932627526467758,1.0049566294919454
arid_control,2024-01-25,11,2754,1.0395033860045146,1.0390365448504983,1.0235906862745099,1.008008542445275,1.0169971671388103,1.0223586146427006,1.0244635193133047,1.0202061855670104,0.9967917869746551,1.0125980999586948
arid_control,2024-01-25,12,2363,1.0349887133182845,1.0332225913621262,1.0147058823529411,1.00533902829685,1.0179414542020775,1.0263042525208241,1.0244635193133047,1.0230927835051546,0.9990375360923965,1.0119785212722017
arid_control,2024-01-28,1,4044,1.4538461538461538,1.289272030651341,1.1206896551724137,1.1154071470415934,1.142051282051282,1.151026392961877,1.1106422878574778,1.130215497478221,0.9788135593220338,1.0047846889952152
arid_control,2024-01-28,2,4507,1.420979020979021,1.2777777777777777,1.1075050709939147,1.1066198008201522,1.1364102564102565,1.1407624633431086,1.1111111111111112,1.1242549289316828,0.9717514124293786,0.9969551979121357
arid_control,2024-01-28,3,5939,1.344055944055944,1.2260536398467432,1.081135902636917,1.0720562390158173,1.1,1.1065493646138806,1.093764650726676,1.0912425492893167,0.9537429378531074,0.9865158764680296
arid_control,2024-01-28,4,5961,1.2867132867132867,1.181992337164751,1.0567951318458417,1.0527240773286468,1.0882051282051282,1.0992179863147604,1.0796999531176745,1.0829894543787253,0.952683615819209,0.9817311874728143
arid_control,2024-01-28,5,7297,1.2587412587412588,1.1724137931034482,1.041920216362407,1.044522554188635,1.0851282051282052,1.0943304007820136,1.0736052508204408,1.078404401650619,0.9498587570621468,0.976946498477599
arid_control,2024-01-28,6,5856,1.2461538461538462,1.1628352490421456,1.0378634212305613,1.0354422964264791,1.081025641025641,1.0943304007820136,1.0761837787154243,1.077028885832187,0.9498587570621468,0.9717268377555459
arid_control,2024-01-28,7,5322,1.220979020979021,1.1532567049808429,1.0290736984448952,1.0351493848857645,1.0866666666666667,1.096041055718475,1.0839193624003751,1.0839064649243466,0.955861581920904,0.9754240974336668
arid_control,2024-01-28,8,5729,1.1986013986013986,1.1436781609195403,1.0344827586206897,1.0404217926186292,1.093846153846154,1.1065493646138806,1.09985935302391,1.0976616231086658,0.9615112994350282,0.9760765550239234
arid_control,2024-01-28,9,5452,1.1818181818181819,1.1254789272030652,1.0277214334009466,1.0404217926186292,1.0892307692307692,1.104594330400782,1.0965775902484762,1.098578633654287,0.9706920903954802,0.9799913005654632
arid_control,2024-01-28,10,5178,1.1482517482517482,1.1044061302681993,1.015212981744422,1.0333919156414764,1.0794871794871794,1.0972629521016617,1.0846225972808252,1.0907840440165062,0.9682203389830508,0.9778164419312745
arid_control,2024-01-28,11,4069,1.137062937062937,1.1024904214559388,1.0189317106152807,1.0328060925600469,1.0723076923076924,1.0909090909090908,1.0857946554149085,1.0871160018340211,0.9639830508474576,0.9826011309264898
arid_control,2024-01-28,12,3739,1.1258741258741258,1.0977011494252873,1.0223123732251522,1.0310486233157587,1.0697435897435899,1.0806451612903225,1.0750117205813408,1.079779917469051,0.966454802259887,0.9891257068290561
arid_control,2024-01-30,1,8801,1.4210526315789473,1.2666083916083917,1.0910792264504054,1.077706323687031,1.1121226641111643,1.117141564902759,1.0963382737576286,1.096245144583513,0.9364767518009168,0.9530364372469635
arid_control,2024-01-30,2,8592,1.3208020050125313,1.1931818181818181,1.0636306924516532,1.0584137191854233,1.1001437470052706,1.10719131614654,1.082824760244115,1.0876132930513596,0.9322200392927309,0.9441295546558705
arid_control,2024-01-30,3,9991,1.1967418546365916,1.1206293706293706,1.0155957579538366,1.0160771704180065,1.0598945855294681,1.070104025327906,1.0510026155187446,1.060854553301683,0.9194499017681729,0.928744939271255
arid_control,2024-01-30,4,8770,1.1541353383458646,1.0926573426573427,1.0018714909544604,1.0080385852090032,1.0464781983708673,1.0581184984170058,1.0440278988666085,1.0500647388864912,0.9204322200392927,0.9293522267206478
arid_control,2024-01-30,5,9168,1.1303258145363408,1.0795454545454546,1.0024953212726138,1.0053590568060022,1.0474365117393387,1.0587969244685662,1.0483870967741935,1.0539490720759603,0.9309102815979043,0.9356275303643725
arid_control,2024-01-30,6,6568,1.1102756892230576,1.076048951048951,1.0155957579538366,1.0107181136120043,1.0479156684235744,1.0581184984170058,1.047951176983435,1.0548122572291756,0.945645055664702,0.9497975708502024
arid_control,2024-01-30,7,5636,1.0952380952380953,1.0751748251748252,1.0199625701809107,1.0184887459807075,1.0493531384762818,1.057892356399819,1.0544899738448126,1.0530858869227449,0.9531761624099542,0.9619433198380567
arid_control,2024-01-30,8,5786,1.086466165413534,1.0725524475524475,1.0299438552713662,1.0284030010718113,1.0517489218974605,1.0628674807779286,1.054054054054054,1.054380664652568,0.9661100196463654,0.9759109311740891
arid_control,2024-01-30,9,4962,1.0739348370927317,1.0646853146853146,1.0305676855895196,1.027599142550911,1.0495927168183996,1.0597014925373134,1.055797733217088,1.051791109192922,0.9796987557301899,0.9836032388663968
arid_control,2024-01-30,10,4493,1.06265664160401,1.0594405594405594,1.0274485339987522,1.0284030010718113,1.046957355055103,1.0565355042966984,1.05231037489102,1.0509279240397065,0.9885396201702685,0.9947368421052631
arid_control,2024-01-30,11,3369,1.0488721804511278,1.0498251748251748,1.0180910792264504,1.0241157556270097,1.04504072831816,1.0542740841248304,1.049694856146469,1.0509279240397065,0.998362802881467,1.0040485829959513
arid_control,2024-01-30,12,3029,1.0513784461152882,1.0506993006993006,1.0255770430442919,1.0246516613076098,1.0407283181600384,1.0456806874717322,1.046207497820401,1.0435908502373759,1.0013097576948264,1.0056680161943319
arid_control,2024-02-07,1,4850,1.805607476635514,1.4824438202247192,1.2438758845944475,1.173807205452775,1.1398124467178175,1.118436873747495,1.1712139185448793,1.0975748389541493,0.9659949622166247,0.9939491730536507
arid_control,2024-02-07,2,4202,1.689252336448598,1.4111657303370786,1.213119216113228,1.1660175267770205,1.1355498721227621,1.1112224448897796,1.1391854487939896,1.097006441834028,0.9688287153652393,0.9989915288422752
arid_control,2024-02-07,3,4793,1.6261682242990654,1.3771067415730338,1.200870985302123,1.1582278481012658,1.1334185848252345,1.115430861723447,1.1281138790035588,1.1030693444486548,0.9767002518891688,1.0052440500201694
arid_control,2024-02-07,4,4096,1.5014018691588784,1.3089887640449438,1.1671203048448557,1.127555988315482,1.113384484228474,1.0945891783567134,1.0986555950968762,1.0932171276998863,0.9759130982367759,1.0133118192819686
arid_control,2024-02-07,5,4553,1.3981308411214954,1.235252808988764,1.1284703320631464,1.1061343719571568,1.0946291560102301,1.0841683366733468,1.0680110715697904,1.0788177339901477,0.9852015113350125,1.009681323114159
arid_control,2024-02-07,6,3475,1.3018691588785047,1.1776685393258426,1.090364725095264,1.0686465433300876,1.062233589087809,1.0557114228456914,1.0379596678529064,1.0568397120121258,0.9678841309823678,0.9866881807180314
arid_control,2024-02-07,7,3298,1.2579439252336448,1.1492275280898876,1.073761567773544,1.0611002921129504,1.0541346973572037,1.0517034068136273,1.0318307631474892,1.0492610837438423,0.9694584382871536,0.990722065348931
arid_control,2024-02-07,8,3623,1.2289719626168225,1.1228932584269662,1.0549809471965161,1.0486854917234665,1.0494458653026428,1.0476953907815632,1.033610122578094,1.0469874952633573,0.9744962216624685,0.9862847922549415
arid_control,2024-02-07,9,3423,1.2252336448598131,1.1313202247191012,1.076211213935765,1.056475170399221,1.062233589087809,1.0585170340681362,1.0446816923685251,1.0557029177718833,0.9968513853904282,1.0
arid_control,2024-02-07,10,3353,1.1869158878504673,1.1109550561797752,1.0647795318454,1.0555014605647517,1.0562659846547315,1.054509018036072,1.0415183867141162,1.0431981811292157,0.9977959697732998,1.0060508269463493
arid_control,2024-02-07,11,2708,1.1714953271028037,1.1025280898876404,1.0639629831246598,1.0569620253164558,1.0545609548167092,1.0480961923847696,1.0405298536971135,1.0409245926487305,0.9995277078085643,1.0076643807987091
arid_control,2024-02-07,12,2511,1.155140186915888,1.091994382022472,1.0533478497550355,1.0506329113924051,1.0490196078431373,1.044488977955912,1.0383550810597073,1.0413035240621447,0.9902392947103275,0.99959661153691
arid_control,2024-02-09,1,8678,1.4157303370786516,1.2725679228746714,1.08505315822389,1.070874861572536,1.108993157380254,1.1153144940747493,1.090290381125227,1.099827139152982,0.9253535021374548,0.9483269800931808
arid_control,2024-02-09,2,8575,1.307116104868914,1.203330411919369,1.0600375234521575,1.0514950166112957,1.0923753665689149,1.1039197812215131,1.0812159709618874,1.0933448573898013,0.9207497533706018,0.9407030919102075
arid_control,2024-02-09,3,9914,1.1960049937578028,1.123575810692375,1.0212632895559726,1.013842746400886,1.055229716520039,1.0685961713764813,1.0521778584392014,1.0622299049265342,0.906280828674778,0.9207962727657772
arid_control,2024-02-09,4,8692,1.1473158551810236,1.0902716914986854,1.0003126954346466,1.003875968992248,1.0442326490713587,1.0592525068368277,1.043557168784029,1.054019014693172,0.9082538638605722,0.9212198221092758
arid_control,2024-02-09,5,9023,1.1198501872659177,1.0806310254163014,1.0056285178236397,1.0060908084163898,1.0464320625610948,1.0601640838650865,1.0485480943738656,1.0557476231633536,0.9207497533706018,0.9330792037272342
arid_control,2024-02-09,6,6517,1.1273408239700375,1.091148115687993,1.0250156347717323,1.0171650055370987,1.0478983382209188,1.061531449407475,1.0503629764065336,1.0566119273984442,0.9417954620190727,0.9479034307496823
arid_control,2024-02-09,7,5579,1.1111111111111112,1.0902716914986854,1.0350218886804252,1.0238095238095237,1.050830889540567,1.0633546034639927,1.056715063520871,1.0579083837510803,0.9552778691219993,0.9635747564591275
arid_control,2024-02-09,8,5538,1.101123595505618,1.0858895705521472,1.0456535334584116,1.0359911406423035,1.0547409579667644,1.0670009115770283,1.059437386569873,1.0617977528089888,0.9746793817823084,0.9809402795425667
arid_control,2024-02-09,9,4866,1.0923845193508115,1.0810692375109554,1.0437773608505316,1.0365448504983388,1.0498533724340176,1.0624430264357339,1.057168784029038,1.060933448573898,0.9848733969089115,0.9923761118170267
arid_control,2024-02-09,10,4416,1.0848938826466916,1.0797546012269938,1.047842401500938,1.0365448504983388,1.0483870967741935,1.0578851412944394,1.0549001814882033,1.0550993949870355,0.9940808944426176,1.0016941973739941
arid_control,2024-02-09,11,3360,1.0936329588014981,1.086327782646801,1.053470919324578,1.043189368770764,1.0527859237536656,1.0633546034639927,1.0553539019963702,1.0587726879861712,1.0013153567905295,1.0084709868699704
arid_control,2024-02-09,12,2954,1.0886392009987516,1.081945661700263,1.0547217010631644,1.0404208194905868,1.0478983382209188,1.0569735642661804,1.0546733212341197,1.0570440795159897,1.0042749095692207,1.0141889030072004
arid_control,2024-02-12,1,5092,1.3834061135371178,1.243943472409152,1.0998970133882595,1.0938989513822688,1.1093205574912892,1.09773228978527,1.1008574928542263,1.0870646766169154,0.9295796256520406,0.919431279620853
arid_control,2024-02-12,2,4082,1.263755458515284,1.1816958277254375,1.0772399588053554,1.0753098188751191,1.0979965156794425,1.0959261489062813,1.1133115557370354,1.0956754688097972,0.9410862227677201,0.9312796208530806
